created_at,id,retweeted_status.created_at,retweeted_status.id,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,user.followers_count,user.friends_count,user.id,user.screen_name
Tue Nov 08 13:14:03 +0000 2016,795977685893660672,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,330,444151,304,213478296,UzoAduba,299,124,4145522440,ShollyArmy
Tue Nov 08 13:14:20 +0000 2016,795977758178471936,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,332,444155,304,213478296,UzoAduba,398,1147,114594451,CheekyMonkeyLA
Tue Nov 08 13:14:22 +0000 2016,795977766860689408,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,333,444155,304,213478296,UzoAduba,353,200,4405029513,yufakemad
Tue Nov 08 13:14:27 +0000 2016,795977787974762496,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,334,444155,304,213478296,UzoAduba,896,3328,185034626,hardingae
Tue Nov 08 13:14:29 +0000 2016,795977794144571396,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,335,444155,304,213478296,UzoAduba,116,1139,981274170,KiiiimLee
Tue Nov 08 13:14:35 +0000 2016,795977821281722368,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,337,444155,304,213478296,UzoAduba,27,76,755130517293522944,7Mrs_Brightside
Tue Nov 08 13:14:45 +0000 2016,795977860980867073,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,338,444155,304,213478296,UzoAduba,139,201,54571754,agusinae
Tue Nov 08 13:14:55 +0000 2016,795977903146172416,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,339,444156,304,213478296,UzoAduba,542,667,756262738708557824,WillGhee4
Tue Nov 08 13:15:02 +0000 2016,795977933072564225,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,340,444156,304,213478296,UzoAduba,975,853,25904827,emmyemmye
Tue Nov 08 13:15:04 +0000 2016,795977941985464320,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,341,444156,304,213478296,UzoAduba,568,482,79527250,_LlamaDelRey
Tue Nov 08 13:15:16 +0000 2016,795977993038479360,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,342,444156,304,213478296,UzoAduba,206,502,41480298,tracey_williams
Tue Nov 08 13:15:17 +0000 2016,795977997639708672,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,343,444156,304,213478296,UzoAduba,112,515,27720022,andrea_celeste
Tue Nov 08 13:15:28 +0000 2016,795978043395338240,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,344,444156,304,213478296,UzoAduba,102,508,2994776878,Hagedose68
Tue Nov 08 13:15:29 +0000 2016,795978046834544640,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,345,444152,304,213478296,UzoAduba,572,292,1455705133,hadakanomind
Tue Nov 08 13:15:34 +0000 2016,795978069219610626,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,346,444156,304,213478296,UzoAduba,289,716,22550730,heyleslieb
Tue Nov 08 13:15:40 +0000 2016,795978091596279809,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,347,444156,304,213478296,UzoAduba,130,564,146027866,ur_friend_goo
Tue Nov 08 13:15:59 +0000 2016,795978170285572096,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,349,444156,304,213478296,UzoAduba,1356,1433,155865124,jRenzy
Tue Nov 08 13:16:07 +0000 2016,795978207472271360,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,350,444156,304,213478296,UzoAduba,180,848,163633239,chernz13
Tue Nov 08 13:16:08 +0000 2016,795978209854636032,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,351,444156,304,213478296,UzoAduba,622,594,451451493,hannahhhhh15
Tue Nov 08 13:16:08 +0000 2016,795978210848755712,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,352,444156,304,213478296,UzoAduba,24,129,469706758,J_DCB
Tue Nov 08 13:16:10 +0000 2016,795978219275096064,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,354,444156,304,213478296,UzoAduba,449,466,711855310,Adia_EnMiVida
Tue Nov 08 13:16:18 +0000 2016,795978251801923584,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,355,444156,304,213478296,UzoAduba,120,280,14640398,sposnick
Tue Nov 08 13:16:24 +0000 2016,795978275453566977,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,356,444156,304,213478296,UzoAduba,88,206,2247319670,RaviSachidanand
Tue Nov 08 13:16:36 +0000 2016,795978327941140480,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,357,444156,304,213478296,UzoAduba,482,1265,25130784,DubsReviews
Tue Nov 08 13:16:49 +0000 2016,795978380386521090,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,358,444152,304,213478296,UzoAduba,488,1026,80076133,Menalinda
Tue Nov 08 13:17:06 +0000 2016,795978452084162560,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,359,444156,304,213478296,UzoAduba,731,812,774696552,ScottInterrante
Tue Nov 08 13:17:20 +0000 2016,795978512628846592,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,360,444156,304,213478296,UzoAduba,28,48,391492202,tricksudds
Tue Nov 08 13:17:32 +0000 2016,795978562985750528,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,361,444156,304,213478296,UzoAduba,13364,3572,14527106,JamesMurphy
Tue Nov 08 13:17:45 +0000 2016,795978615406166016,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,362,444156,304,213478296,UzoAduba,312,171,2807393883,obsidian_blue
Tue Nov 08 13:17:51 +0000 2016,795978640609648640,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,363,444156,304,213478296,UzoAduba,1073,716,27166879,MissDonni
Tue Nov 08 13:17:53 +0000 2016,795978649853980672,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,364,444156,304,213478296,UzoAduba,724,781,131996719,ZackFraser
Tue Nov 08 13:17:56 +0000 2016,795978664634617856,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,365,444156,304,213478296,UzoAduba,1752,451,1610502511,nnunn99
Tue Nov 08 13:18:13 +0000 2016,795978735635795968,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,366,444156,304,213478296,UzoAduba,589,827,17403645,joaniemaloney
Tue Nov 08 13:18:16 +0000 2016,795978746985611268,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,367,444156,304,213478296,UzoAduba,1611,2145,186582233,datadivajf
Tue Nov 08 13:18:17 +0000 2016,795978752425676800,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,368,444156,304,213478296,UzoAduba,236,809,2364047863,shanejordan0128
Tue Nov 08 13:18:22 +0000 2016,795978774131208192,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,369,444156,304,213478296,UzoAduba,214,772,40130264,shauxnough
Tue Nov 08 13:18:24 +0000 2016,795978782427508736,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,370,444156,304,213478296,UzoAduba,133,119,25951887,amandapatt
Tue Nov 08 13:18:28 +0000 2016,795978795752640514,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,371,444152,304,213478296,UzoAduba,651,535,2889139022,SusansOpine
Tue Nov 08 13:18:34 +0000 2016,795978824336965633,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,373,444156,304,213478296,UzoAduba,2696,443,257688155,CapitolRomance
Tue Nov 08 13:18:56 +0000 2016,795978913658900480,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,375,444156,304,213478296,UzoAduba,3482,1235,19282488,Vida15
Tue Nov 08 13:19:33 +0000 2016,795979068550352896,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,376,444157,304,213478296,UzoAduba,205,182,166973492,flashingnemo
Tue Nov 08 13:19:44 +0000 2016,795979114905747456,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,377,444157,304,213478296,UzoAduba,1570,979,19407306,merxaus
Tue Nov 08 13:20:22 +0000 2016,795979277170835456,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,378,444157,304,213478296,UzoAduba,222,698,54976480,Stephke_C
Tue Nov 08 13:20:37 +0000 2016,795979339615662080,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,380,444157,304,213478296,UzoAduba,204,176,362894298,danielsemtwiter
Tue Nov 08 13:21:36 +0000 2016,795979587003891712,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,381,444153,304,213478296,UzoAduba,213,137,3245144209,sodium129
Tue Nov 08 13:21:37 +0000 2016,795979591143792640,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,382,444157,304,213478296,UzoAduba,142,467,941046937,Ju_LaParisienne
Tue Nov 08 13:22:03 +0000 2016,795979698610335745,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,383,444157,304,213478296,UzoAduba,215,340,329359116,CatLadyTine
Tue Nov 08 13:22:06 +0000 2016,795979712174510083,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,384,444153,304,213478296,UzoAduba,224,144,138461498,hikat_t
Tue Nov 08 13:22:17 +0000 2016,795979755967414276,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,386,444157,304,213478296,UzoAduba,143,274,2800796047,m_hartley_
Tue Nov 08 13:22:29 +0000 2016,795979809910358018,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,388,444157,304,213478296,UzoAduba,40,365,2892249243,theloveofjawn
Tue Nov 08 13:22:36 +0000 2016,795979837420601344,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,389,444154,304,213478296,UzoAduba,49,2038,472984344,KristenSplllane
Tue Nov 08 13:22:42 +0000 2016,795979863903666176,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,390,444158,304,213478296,UzoAduba,28,157,150337380,loislp282
Tue Nov 08 13:22:53 +0000 2016,795979908983980032,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,391,444159,304,213478296,UzoAduba,82,148,2416748834,Cawtime
Tue Nov 08 13:23:01 +0000 2016,795979944044195840,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,392,444159,304,213478296,UzoAduba,330,103,1003554782,devin_mb
Tue Nov 08 13:23:42 +0000 2016,795980112424566784,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,393,444160,304,213478296,UzoAduba,145,635,268973888,DJHeyGirl
Tue Nov 08 13:24:23 +0000 2016,795980286035193856,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,394,444159,304,213478296,UzoAduba,1816,1399,17051264,ericajanes
Tue Nov 08 13:24:59 +0000 2016,795980438452011008,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,397,444160,304,213478296,UzoAduba,66,234,2841244594,Cattt_girl
Tue Nov 08 13:25:07 +0000 2016,795980471775666176,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,398,444160,304,213478296,UzoAduba,366,1564,269769016,pinkmermaidtail
Tue Nov 08 13:25:14 +0000 2016,795980502255616000,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,399,444156,304,213478296,UzoAduba,832,611,35430978,shionyaa
Tue Nov 08 13:25:30 +0000 2016,795980568491999232,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,400,444156,304,213478296,UzoAduba,74,315,49186328,myamelu
Tue Nov 08 13:26:16 +0000 2016,795980760989765633,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,401,444161,304,213478296,UzoAduba,92,106,118474432,jessicalynnpeck
Tue Nov 08 13:26:20 +0000 2016,795980775438970881,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,402,444157,304,213478296,UzoAduba,171,329,411123456,KimLEdwards
Tue Nov 08 13:26:58 +0000 2016,795980937150496768,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,403,444162,304,213478296,UzoAduba,161,358,3068184651,tess_clothier
Tue Nov 08 13:27:21 +0000 2016,795981033556635648,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,404,444162,304,213478296,UzoAduba,1348,1248,24230886,musicmel
Tue Nov 08 13:28:04 +0000 2016,795981214293393408,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,405,444162,304,213478296,UzoAduba,60,108,105140647,freemansarahs
Tue Nov 08 13:28:17 +0000 2016,795981265711366144,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,406,444162,304,213478296,UzoAduba,64,178,2665555865,nearlyalmonds
Tue Nov 08 13:28:24 +0000 2016,795981297965531137,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,407,444162,304,213478296,UzoAduba,1838,317,1129783490,LaurenMeganFox
Tue Nov 08 13:28:32 +0000 2016,795981329040969728,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,408,444158,304,213478296,UzoAduba,129,353,2483293195,vivsemata
Tue Nov 08 13:28:38 +0000 2016,795981354362085376,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,409,444162,304,213478296,UzoAduba,478,301,528971456,Emma_Knight12
Tue Nov 08 13:28:49 +0000 2016,795981400122032128,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,410,444162,304,213478296,UzoAduba,360,221,28294668,jfoLSU
Tue Nov 08 13:28:52 +0000 2016,795981413006929920,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,411,444162,304,213478296,UzoAduba,444,361,2213414438,grrl54
Tue Nov 08 13:28:58 +0000 2016,795981441733627904,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,412,444162,304,213478296,UzoAduba,70,262,202898622,boatsandcurrent
Tue Nov 08 13:29:13 +0000 2016,795981504014929920,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,413,444162,304,213478296,UzoAduba,179,192,80998238,chuntitaliano
Tue Nov 08 13:30:14 +0000 2016,795981759271682048,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,414,444158,304,213478296,UzoAduba,146,152,1489510518,thatyoung_amy
Tue Nov 08 13:30:16 +0000 2016,795981767207514112,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,415,444162,304,213478296,UzoAduba,992,590,116029449,BornAroyale
Tue Nov 08 13:30:21 +0000 2016,795981789470871552,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,416,444162,304,213478296,UzoAduba,60,139,805832750,MonicaPThompson
Tue Nov 08 13:30:29 +0000 2016,795981820496056320,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,417,444162,304,213478296,UzoAduba,334,1080,211278154,laurenstricos
Tue Nov 08 13:31:25 +0000 2016,795982056618594304,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,418,444162,304,213478296,UzoAduba,744,4074,1871840412,stevonaj
Tue Nov 08 13:31:31 +0000 2016,795982082686259207,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,419,444162,304,213478296,UzoAduba,3038,687,116844286,LetAnthonyRock
Tue Nov 08 13:31:37 +0000 2016,795982106165907456,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,420,444162,304,213478296,UzoAduba,16,157,753813598565076992,caylalayne34
Tue Nov 08 13:31:57 +0000 2016,795982190970605568,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,422,444162,304,213478296,UzoAduba,60,168,431950610,danorrmite
Tue Nov 08 13:31:57 +0000 2016,795982191692021760,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,423,444162,304,213478296,UzoAduba,33,181,2541227872,rumbleroar13
Tue Nov 08 13:32:03 +0000 2016,795982215154978817,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,424,444162,304,213478296,UzoAduba,408,1133,84230212,luzpopi
Tue Nov 08 13:32:14 +0000 2016,795982261233614848,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,425,444162,304,213478296,UzoAduba,3919,996,30020158,catchdacurve
Tue Nov 08 13:32:26 +0000 2016,795982311321960448,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,426,444162,304,213478296,UzoAduba,34,117,3749913273,piangounicorni
Tue Nov 08 13:32:28 +0000 2016,795982321924980736,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,427,444158,304,213478296,UzoAduba,746,814,1066754456,EngelmannSarah
Tue Nov 08 13:32:32 +0000 2016,795982336068177920,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,428,444158,304,213478296,UzoAduba,53,255,23796594,leoin
Tue Nov 08 13:33:18 +0000 2016,795982529941688320,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,429,444162,304,213478296,UzoAduba,301,1951,20382253,Johnny__Wadd
Tue Nov 08 13:33:29 +0000 2016,795982574384545794,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,430,444162,304,213478296,UzoAduba,8,62,548008298,TinaBlanton1
Tue Nov 08 13:33:56 +0000 2016,795982688133885954,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,431,444158,304,213478296,UzoAduba,89,510,151616463,REBRAEJONES
Tue Nov 08 13:34:46 +0000 2016,795982899728130048,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,433,444159,304,213478296,UzoAduba,249,1225,65386693,jasonjmoreland
Tue Nov 08 13:35:10 +0000 2016,795983000676761601,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,434,444164,304,213478296,UzoAduba,424,376,34740358,AllisonTsatas
Tue Nov 08 13:35:25 +0000 2016,795983063268335616,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,435,444165,304,213478296,UzoAduba,379,985,21832447,CrazyColleen
Tue Nov 08 13:35:25 +0000 2016,795983064748924928,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,436,444165,304,213478296,UzoAduba,689,2122,106562856,Benjamin_Solis
Tue Nov 08 13:35:33 +0000 2016,795983098152423424,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,437,444166,304,213478296,UzoAduba,235,448,1225001,notjonathan
Tue Nov 08 13:36:14 +0000 2016,795983270471147520,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,438,444166,304,213478296,UzoAduba,187,319,345750816,HannahHecht
Tue Nov 08 13:36:18 +0000 2016,795983284203376641,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,439,444166,304,213478296,UzoAduba,9129,1112,2212766281,jenmcmulIin
Tue Nov 08 13:36:34 +0000 2016,795983350339141632,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,441,444166,304,213478296,UzoAduba,222,167,713547805,Brittany11895
Tue Nov 08 13:36:36 +0000 2016,795983361235881984,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,442,444166,304,213478296,UzoAduba,54,207,713122059178668032,honorhan
Tue Nov 08 13:37:15 +0000 2016,795983523010281472,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,443,444166,304,213478296,UzoAduba,4240,99,2308539789,althelovealways
Tue Nov 08 13:37:17 +0000 2016,795983534104203264,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,444,444166,304,213478296,UzoAduba,98,347,3032091382,fartsbykara
Tue Nov 08 13:37:30 +0000 2016,795983588881731584,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,445,444166,304,213478296,UzoAduba,386,382,795040616,jacqui_fin
Tue Nov 08 13:38:18 +0000 2016,795983787427512320,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,446,444167,304,213478296,UzoAduba,157,258,921031068,benasriel
Tue Nov 08 13:39:08 +0000 2016,795983998229090304,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,447,444167,304,213478296,UzoAduba,426,508,66069240,sieraaaxo
Tue Nov 08 13:39:11 +0000 2016,795984012686852096,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,448,444167,304,213478296,UzoAduba,359,450,151742732,liz_hess
Tue Nov 08 13:39:29 +0000 2016,795984084703084544,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,449,444167,304,213478296,UzoAduba,177,277,20313733,RaineyJenn
Tue Nov 08 13:39:59 +0000 2016,795984212293812225,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,450,444167,304,213478296,UzoAduba,832,5002,363270335,Ama_Vie
Tue Nov 08 13:40:04 +0000 2016,795984231231066112,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,451,444167,304,213478296,UzoAduba,198,178,590591306,dalekinmypocket
Tue Nov 08 13:40:43 +0000 2016,795984398436864000,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,452,444163,304,213478296,UzoAduba,437,350,255415833,toppsykretts
Tue Nov 08 13:40:48 +0000 2016,795984418003415040,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,453,444167,304,213478296,UzoAduba,17,181,770084190863888385,jessicah8127
Tue Nov 08 13:41:48 +0000 2016,795984667510013952,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,455,444167,304,213478296,UzoAduba,117,159,528873336,HoustonMeerkat
Tue Nov 08 13:42:23 +0000 2016,795984817988964352,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,456,444167,304,213478296,UzoAduba,1407,2319,569097841,18Number1s
Tue Nov 08 13:42:24 +0000 2016,795984818781687808,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,457,444167,304,213478296,UzoAduba,276,141,475634908,FooHer
Tue Nov 08 13:43:15 +0000 2016,795985033102172160,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,459,444163,304,213478296,UzoAduba,98,162,1198542212,Miriam26Lopez
Tue Nov 08 13:43:13 +0000 2016,795985023803490304,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,458,444167,304,213478296,UzoAduba,8028,396,27335022,ColleenZenk
Tue Nov 08 13:43:45 +0000 2016,795985158167990272,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,460,444167,304,213478296,UzoAduba,411,1138,1040291659,rxbynh
Tue Nov 08 13:43:55 +0000 2016,795985200975056900,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,461,444167,304,213478296,UzoAduba,680,1015,221701100,HeyitsFrancia
Tue Nov 08 13:43:56 +0000 2016,795985206163501056,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,462,444167,304,213478296,UzoAduba,137,270,944321017,livingonalatte_
Tue Nov 08 13:43:59 +0000 2016,795985217005780992,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,463,444167,304,213478296,UzoAduba,48,130,2602424502,daniwarmmm
Tue Nov 08 13:44:08 +0000 2016,795985255228272642,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,464,444164,304,213478296,UzoAduba,4515,1041,42836430,miyearnzz
Tue Nov 08 13:44:41 +0000 2016,795985392881106944,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,465,444164,304,213478296,UzoAduba,1392,787,345176545,SslimKardashian
Tue Nov 08 13:44:47 +0000 2016,795985419984891905,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,466,444168,304,213478296,UzoAduba,40,96,2347225855,brendabar516
Tue Nov 08 13:45:04 +0000 2016,795985490239320064,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,467,444164,304,213478296,UzoAduba,15,126,2911491732,05lkalexander
Tue Nov 08 13:45:40 +0000 2016,795985643411275777,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,468,444168,304,213478296,UzoAduba,1710,2563,2778532444,TVObsesssed
Tue Nov 08 13:45:42 +0000 2016,795985650281496576,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,469,444168,304,213478296,UzoAduba,372,329,178222843,May3yu
Tue Nov 08 13:45:50 +0000 2016,795985684326662144,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,470,444168,304,213478296,UzoAduba,68,367,371617945,prmurphy27
Tue Nov 08 13:45:59 +0000 2016,795985722926833665,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,471,444168,304,213478296,UzoAduba,620,421,14603625,thehipp
Tue Nov 08 13:46:25 +0000 2016,795985829323649024,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,472,444164,304,213478296,UzoAduba,954,351,14595527,kangaru
Tue Nov 08 13:46:34 +0000 2016,795985868108550148,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,473,444168,304,213478296,UzoAduba,86,341,2732143987,ksoligan
Tue Nov 08 13:46:52 +0000 2016,795985944843325440,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,475,444168,304,213478296,UzoAduba,866,276,30788374,b_dawg60
Tue Nov 08 13:46:52 +0000 2016,795985945434558464,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,476,444164,304,213478296,UzoAduba,167,248,21508666,SamanthaaKay
Tue Nov 08 13:47:14 +0000 2016,795986035507245062,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,477,444164,304,213478296,UzoAduba,240,215,942473455,YouAndYourEgo
Tue Nov 08 13:47:27 +0000 2016,795986092239556608,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,478,444168,304,213478296,UzoAduba,22,61,4352394322,Manu888Ella
Tue Nov 08 13:47:38 +0000 2016,795986136678051842,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,479,444164,304,213478296,UzoAduba,131,215,1660651021,reannafilms
Tue Nov 08 13:47:56 +0000 2016,795986211366203392,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,480,444168,304,213478296,UzoAduba,93,107,2193268171,LadyStarWar
Tue Nov 08 13:48:00 +0000 2016,795986229628141568,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,481,444168,304,213478296,UzoAduba,11288,3428,21924863,nanmercado
Tue Nov 08 13:48:22 +0000 2016,795986323240787968,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,482,444169,304,213478296,UzoAduba,401,342,286803305,notbrynna
Tue Nov 08 13:48:25 +0000 2016,795986333076516864,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,483,444169,304,213478296,UzoAduba,370,380,1025978262,MexicanoFem
Tue Nov 08 13:48:26 +0000 2016,795986338772291585,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,484,444169,304,213478296,UzoAduba,2261,681,1498589731,AmbushLamb
Tue Nov 08 13:49:27 +0000 2016,795986595673473024,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,485,444169,304,213478296,UzoAduba,674,447,1300702118,youhoseok
Tue Nov 08 13:49:53 +0000 2016,795986702665977857,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,486,444169,304,213478296,UzoAduba,119,120,2192864676,EllisKyler
Tue Nov 08 13:50:04 +0000 2016,795986747918352385,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,487,444169,304,213478296,UzoAduba,241,494,481261370,donniegau
Tue Nov 08 13:50:06 +0000 2016,795986756730572800,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,488,444169,304,213478296,UzoAduba,22,1,778081626215645184,LiberalCuration
Tue Nov 08 13:50:07 +0000 2016,795986760899719168,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,489,444169,304,213478296,UzoAduba,310,351,1507448521,KorinBeeSwag
Tue Nov 08 13:50:24 +0000 2016,795986833519865856,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,490,444169,304,213478296,UzoAduba,56,428,15069459,chikclix
Tue Nov 08 13:50:32 +0000 2016,795986867854319616,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,491,444165,304,213478296,UzoAduba,188,850,2568063643,Reinakhino1
Tue Nov 08 13:50:38 +0000 2016,795986894303674369,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,492,444169,304,213478296,UzoAduba,177,713,885273026,jbfraiv
Tue Nov 08 13:51:09 +0000 2016,795987022490038272,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,493,444169,304,213478296,UzoAduba,10691,987,14891411,LaurieAbkemeier
Tue Nov 08 13:51:10 +0000 2016,795987027976212480,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,494,444169,304,213478296,UzoAduba,1407,835,4166577089,jeannakadlec
Tue Nov 08 13:51:19 +0000 2016,795987065896923136,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,496,444169,304,213478296,UzoAduba,94,481,380107959,CaffeineAbuse
