user_id,id,cap,content_score,friend_score,network_score,sentiment_score,english_score,universal_score
751910692446281728,751910692446281728,0.003116818,0.2,0.6,0.5,0.3,0.03265991,0.070892573
2577523154.0,2577523154.0,,,,,,,
27600645.0,27600645.0,,,,,,,
49324978.0,49324978.0,,,,,,,
22862240,22862240,0.002571044,0.6,0.5,0.5,0.5,0.03265991,0.056244912
524901955.0,524901955.0,,,,,,,
456152070,456152070,0.003940624,1.7,0.7,1,1.1,0.053331281,0.088995156
564012190,564012190,0.003626193,0.4,0.6,0.9,0.3,0.027677698,0.082539663
718420838,718420838,0.003116818,0.7,0.9,1.8,0.6,0.035465933,0.070892573
275450877,275450877,0.003116818,1.2,0.6,1.1,0.5,0.045343501,0.070892573
411626852,411626852,0.060559163,1.5,1.6,2.6,1.3,0.168473166,0.413569898
739852455739957253,739852455739957253,0.003940624,0.5,0.6,0.9,0.3,0.035465933,0.088995156
785612837464834048,785612837464834048,0.004725362,2.1,1.3,4,3,0.125889289,0.103285735
26883100,26883100,0.104603479,2.2,1.6,2.5,3.2,0.380551857,0.515643331
21067606,21067606,0.012907437,0.6,1,0.5,0.8,0.053331281,0.194667737
463151276,463151276,0.325413494,3,2.2,4.1,3,0.484864583,0.724840216
251783812,251783812,0.002431366,2.8,0.6,2.2,0.8,0.062633878,0.052029366
7.86268674164396e+17,7.86268674164396e+17,,,,,,,
77703940.0,77703940.0,,,,,,,
15546191,15546191,0.002910297,1.3,1.2,1.2,2.6,0.057807183,0.065655562
209103227,209103227,0.021041094,3,1.2,1.7,0.9,0.180767269,0.251523348
457922938.0,457922938.0,,,,,,,
19195442,19195442,0.003940624,1.4,0.6,1.8,2.4,0.03265991,0.088995156
21421178,21421178,0.002910297,0.5,0.4,1.1,0.7,0.041789835,0.065655562
200188892,200188892,0.014565852,1.8,1.5,1,0.6,0.135582577,0.207905573
1697297498,1697297498,0.002431366,0.7,0.6,0.6,0.8,0.116795374,0.052029366
4064326155,4064326155,0.22121616,1.9,2.5,0.8,1.8,0.303957332,0.654559646
595679655,595679655,0.104603479,1.1,2.5,2.2,1.8,0.590512927,0.515643331
458825230,458825230,0.03867703,3.6,1.6,2.2,2.4,0.650690103,0.336555195
3387910827,3387910827,0.003626193,2.4,1.5,0.6,0.9,0.156855103,0.082539663
783442343034777605,783442343034777605,0.22121616,2.5,2.2,2.9,1.4,0.341219355,0.654559646
239098890,239098890,0.005778301,0.7,0.6,1.2,0.7,0.145897657,0.119569867
966693992,966693992,0.014565852,2.2,0.9,0.5,3.5,0.125889289,0.207905573
2311330896,2311330896,0.002571044,0.6,0.9,2.5,1,0.100309357,0.056244912
2505065751,2505065751,0.010164988,2,2.3,0.3,1.3,0.092866954,0.170132427
769379882728091648,769379882728091648,0.023811569,0.8,1,1.2,1.4,0.108277007,0.267344003
7.834784190277878e+17,7.834784190277878e+17,,,,,,,
7.541013101531177e+17,7.541013101531177e+17,,,,,,,
3399408375.0,3399408375.0,,,,,,,
7.569339917693542e+17,7.569339917693542e+17,,,,,,,
3240523526.0,3240523526.0,,,,,,,
750137597125533696,750137597125533696,0.003940624,2,0.5,1.6,1.2,0.135582577,0.088995156
22964781.0,22964781.0,,,,,,,
405066164,405066164,0.060559163,1.6,1.2,3.6,3.6,0.548702008,0.413569898
733290699681042432,733290699681042432,0.003940624,1.9,0.6,0.5,1.3,0.100309357,0.088995156
7.30071313080066e+17,7.30071313080066e+17,,,,,,,
703053228917846016,703053228917846016,0.075193114,4.2,2.1,3.5,1.7,0.706420424,0.454005729
759741490113355777,759741490113355777,0.002571044,1.1,1.2,1.2,0.7,0.045343501,0.056244912
23648806.0,23648806.0,,,,,,,
36289615,36289615,0.921247939,0.6,2.3,0.9,0.2,0.904073657,0.963553942
2928857266,2928857266,0.008048111,1.9,1.3,1.2,0.6,0.03265991,0.148120708
137028226.0,137028226.0,,,,,,,
420502656,420502656,0.012907437,1.7,1.6,1.3,1.9,0.135582577,0.194667737
2677167336.0,2677167336.0,,,,,,,
2911284561,2911284561,0.005778301,2.2,0.6,0.8,0.7,0.057807183,0.119569867
36769820,36769820,0.002910297,0.4,0.4,1.6,0.3,0.045343501,0.065655562
7.550770183922729e+17,7.550770183922729e+17,,,,,,,
4638370754,4638370754,0.004725362,3,0.9,2.1,1.3,0.135582577,0.103285735
63323876,63323876,0.003353677,0.5,0.6,0.6,0.7,0.057807183,0.076513107
2990492520,2990492520,0.130655984,2.4,1.5,4,3.3,0.506191959,0.556587037
537602851,537602851,0.009037049,0.5,1,0.7,0.2,0.085924,0.158817464
763155212596973568,763155212596973568,0.007183846,0.9,1.4,1.7,1.5,0.108277007,0.13802619
711360362747002881,711360362747002881,0.004725362,1.1,1,1.9,1.3,0.100309357,0.103285735
794762479,794762479,0.244462545,1.2,2.3,1,1.4,0.669827127,0.672938752
31580633,31580633,0.00521331,2.1,1.1,0.5,0.6,0.135582577,0.111167191
2392505464.0,2392505464.0,,,,,,,
3551147605,3551147605,0.083851147,4.5,2.9,3.1,4.7,0.590512927,0.474488541
2584212787,2584212787,0.012907437,0.6,1.5,2.2,0.3,0.116795374,0.194667737
2269700892,2269700892,0.012907437,2,1.6,1.1,3,0.193749479,0.194667737
392513288,392513288,0.014565852,4.2,1.6,2.2,4.2,0.145897657,0.207905573
763916861411102720,763916861411102720,0.00521331,0.4,1.2,1,0.3,0.073433262,0.111167191
332592283.0,332592283.0,,,,,,,
31445547,31445547,0.012907437,0.9,1.6,1.3,0.7,0.125889289,0.194667737
2789153572.0,2789153572.0,,,,,,,
47925659,47925659,0.003116818,0.5,0.7,1.3,0.6,0.085924,0.070892573
2282687281,2282687281,0.009037049,0.6,1.3,0.5,1,0.180767269,0.158817464
1415918947,1415918947,0.011448498,1.9,0.8,3.3,1.5,0.125889289,0.182079031
4356521955,4356521955,0.002571044,0.5,0.8,0.8,0.7,0.053331281,0.056244912
2612645826,2612645826,0.00430424,0.4,1.6,3.3,0.6,0.062633878,0.095902762
65735401,65735401,0.002198441,1.4,1.2,1.8,0.8,0.079454653,0.044478832
1372235592,1372235592,0.004725362,0.3,1,0.5,0.6,0.045343501,0.103285735
2868389650.0,2868389650.0,,,,,,,
489273417.0,489273417.0,,,,,,,
49419500,49419500,0.003116818,0.4,0.8,1.6,0.7,0.062633878,0.070892573
1471234014,1471234014,0.002910297,0.3,0.7,2.9,0.9,0.073433262,0.065655562
20758113,20758113,0.00430424,0.2,0.7,0.3,0.2,0.03265991,0.095902762
750100337374158848,750100337374158848,0.104603479,3.3,1.9,2.2,3.6,0.631054837,0.515643331
1735230278,1735230278,0.00521331,1.1,0.8,1.3,1,0.085924,0.111167191
2261000927,2261000927,0.010164988,1.4,2.7,1.5,3,0.125889289,0.170132427
859219800,859219800,0.05430461,1.3,1.2,2.6,0.5,0.168473166,0.39374646
1903998816,1903998816,0.008048111,2.4,1,0.7,1.9,0.168473166,0.148120708
787048970442858496,787048970442858496,0.011448498,2.3,1.6,2.4,2,0.303957332,0.182079031
3051087726,3051087726,0.067479061,4.2,2.5,2.5,3.7,0.442451481,0.433677434
3148565408,3148565408,0.012907437,4,1,0.5,1.9,0.135582577,0.194667737
2386693961,2386693961,0.003353677,2.9,0.7,1.4,1.1,0.053331281,0.076513107
783160367077818368,783160367077818368,0.018599227,1.1,2.3,1,0.4,0.286212062,0.236336911
1963631840,1963631840,0.043420869,0.7,1.3,1.1,0.4,0.168473166,0.355186217
43900242,43900242,0.004725362,0.5,1.1,0.7,0.5,0.079454653,0.103285735
85935915,85935915,0.030450445,2.6,2.3,1.4,3.4,0.322306022,0.300816712
2934033061.0,2934033061.0,,,,,,,
791498038107901952,791498038107901952,0.269683227,4.1,3.3,3.7,3.8,0.8701192,0.690801916
4460771554,4460771554,0.043420869,2.3,1.4,1.7,1.3,0.269102246,0.355186217
548154251.0,548154251.0,,,,,,,
786041160418459648,786041160418459648,0.002571044,1,0.9,0.9,1.4,0.125889289,0.056244912
796742695,796742695,0.007183846,2.2,2,2.3,1.1,0.252653217,0.13802619
316197492,316197492,0.145776203,2.8,2.8,2.4,3.9,0.569731783,0.576808656
2376185485,2376185485,0.083851147,0.6,1.7,0.3,0.4,0.341219355,0.474488541
712685293955059713,712685293955059713,0.003626193,1.4,0.8,0.8,1,0.085924,0.082539663
7.756075387210424e+17,7.756075387210424e+17,,,,,,,
724699706425638912,724699706425638912,0.021041094,1.4,0.8,0.6,1,0.079454653,0.251523348
860703266,860703266,0.00521331,0.8,1.3,2.2,0.7,0.057807183,0.111167191
1193210863,1193210863,0.016452305,2.2,1.4,3.1,1.7,0.236883777,0.221795688
598549298,598549298,0.003940624,0.7,0.9,3,0.3,0.108277007,0.088995156
109188899,109188899,0.012907437,1.7,1.6,1.5,0.7,0.116795374,0.194667737
114872258,114872258,0.023811569,1.4,1.5,3.3,1.9,0.193749479,0.267344003
65665650,65665650,0.030450445,2,1.7,2.1,2.9,0.269102246,0.300816712
844266685,844266685,0.010164988,3.8,2.3,1,3.3,0.145897657,0.170132427
4501795638,4501795638,0.093608419,4.3,3.1,3.4,4.5,0.506191959,0.495057564
235712074,235712074,0.093608419,0.9,2.1,2.9,0.9,0.322306022,0.495057564
2906952316.0,2906952316.0,,,,,,,
23154538,23154538,0.004725362,0.6,1.1,0.7,1,0.116795374,0.103285735
89568925.0,89568925.0,,,,,,,
1108944212,1108944212,0.009037049,0.6,1.1,1.3,0.5,0.035465933,0.158817464
1378058724,1378058724,0.002910297,0.6,1.1,0.5,0.4,0.045343501,0.065655562
786696669614247937,786696669614247937,0.012907437,0.6,1.6,1.9,1,0.116795374,0.194667737
46193096,46193096,0.014565852,0.6,1.6,1.5,0.5,0.116795374,0.207905573
752861108369711104,752861108369711104,0.026940289,3.7,2,1,4.2,0.252653217,0.283782475
575208118,575208118,0.002307921,2,0.3,0.5,2.6,0.062633878,0.048113666
231211072,231211072,0.003626193,1.2,0.9,1,0.5,0.049183848,0.082539663
455264990,455264990,0.006431293,1,2.9,3.3,0.7,0.108277007,0.128515834
783834962369871872,783834962369871872,0.016452305,0.8,1.6,1.3,0.8,0.180767269,0.221795688
758964734091628544,758964734091628544,0.043420869,2.5,3.5,1.3,1.4,0.135582577,0.355186217
43700617,43700617,0.006431293,0.4,1.5,0.9,1.5,0.057807183,0.128515834
757621790705319938,757621790705319938,0.002571044,1.4,0.6,0.5,0.3,0.06783457,0.056244912
72717549,72717549,0.048615291,0.9,0.8,1,1.3,0.207427967,0.374266788
20540306,20540306,0.005778301,1.6,0.8,1,2.6,0.168473166,0.119569867
4446582923.0,4446582923.0,,,,,,,
